FilePath,Project,Extension,Classification,AuditStatus,Notes
graphify-out/cache/ast/v0.9.18/5010a0086304dd2408de3da522fba395e707c256d766de70b81df32422fca0ef.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5060f2da6ca73f0bf45733f62658640f1a52d218100aedf9d6a5e27d057bc20d.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5073a8e3e13db078ecc8f0130571150123a6d007c6d699252938b9efcddda4f4.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/507fa9da5d07e49e020e4fa397078345386bd672aedcb80331c9f49b03339adf.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5089e420bc4a90c6e59a656ebea99f09641d17f343c5b588ac9f2d97c6070857.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/50abd08e44b05bdafd00d85716edb6b741a6a30e0909a52b86f0fd60adbadad6.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/50b1e545b30a33b6c7543fe7305255d0d87119d537c396650fb1889d17d54910.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/50f589dbcf4ea4b8744b243b75bb18f971ca375249ddd8245f2f8154161392c2.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5126924740160efc2f857ede420ce6c32ad67dc399ab7ebc09e33492457367cc.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/51957f51e8c8f87ef7545e35870f08d9b81d13f013ee4588aa2708665d558a1f.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/51bf873eceba0230c3e2050549b9713dc6060068f73013f24df8584ab7fc6838.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/51d5fb134131affe5cbd2834f2894533c2559e7e62eb5f111a7487a18b5dec87.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5218bef532194065e4d728165eb510c0420055ece6943057db8fc789d53bb903.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5227cc1f0427b9807b1e6f1ba48f04fc5a12efd157e7d832eb9112b9ba71fbc0.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5239fa944a61bfebfe05cc16240371c8c6261e4e03ee592a9ee90c86d4f2e65e.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/525334ffec7ab3eceef5407e1f774efb981071ff1562ba8a86af1603613f633c.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/526be2d323c78d5b1e9abceda00f442ba678a15d41c5253d8a168e3a67861bb0.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5297faaa3505bf04acbaadd887b1f354ec59134380ae3f9a3e5daaf79915ee6b.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/52d9398adda8b2ee57c3c23e9d0b1f2dd737a07b7f874c088145aa4427f03476.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/53077a442382da33831b2fc8523033b447501c0714fe83ba85074cbcb330c663.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/530d6a491b7a1a206d6e8ae381d57d712c45fbeffde30f45e784398f1cf6953a.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5398bddfca142f238885b3796d0189ba734f9b6acccd2c8c701dbeb248498909.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/53aca97b665c584b695a1c2bcf22f5d58d20f3aee3dafe869ed76261c8a3b7ec.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/53b73126e1241d4b09717d81656ce4f4b4f5231338b102c06d388553e71b90b8.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/53f2e6719d6cfed079997d5d6766c37c4ce733709d9fb71bfe65bd4fa97d4a7e.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/541b8131904c1fd677be81ec4335bd53a917fe72d9ce7cdc12c529f5c6128558.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5430ce2bd2c3d95eb348c5d5cb71c81f5ea41ac93f06f285df3a3f8a20f0eefe.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/546d29fde974ef4cd4da26529a3d90c63b4ff8e16a1de682ef5ea9421dbe668c.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/54e71d9534363716deee4381c05568d40856a75ca714e4daab7d0ae70e620b4d.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/550b1d5c49b1b3a7af6020849107b73472b1592c12f2114e9f786ee844241de1.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/550e7817d244b9f3042a717890a106f6b1406ba7545ab0c77c9b16361895280d.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5522bdfd61215922ac17d9818a439f7eb41733703b4aa4b886e9abab8da8357c.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/552f1271fa72e526a0b9b09af148a6368e5cd32b997aaa03da45b99d08f487de.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/554680d6d48d8a15a3689520414ad061ce2d7e528e06b3b07d38034530141413.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/555728d26074904b87e79850ad8051530c076b6e13a71f2af8fdcf5722407c40.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/558bed129be440706e767f3320f2159df6846eab99cee38bbd13928e0ea56d32.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/55fdca59351ce0207577684822a9dd6c75f25e0b9f11b8953253b7869af7839d.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5601573904b62a7c217b39b99e1dd1885980eb953f3650e87d92d9ae12c17794.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5604aa4fbb0fb323fb4e1b47ab280c1ee7966d138c15e81cc83c7ad5de5b5df2.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/564dc948bce1b8009d48cb922a36b26decae356842d878c9da453faca0fed1c0.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5663babfef71850a434018c12c095d7c2f5a55087414a71813c7503127a3f3fc.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5694ebcec8fe02ff4fd04597b3d552488fcd997a16a2bcc22a064e38f3a724fd.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/56989abbc7f2a23159b30d2858d1591858acff82ca625e2cb5971dd27888e2c7.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/56b653742f30dc4cbf8ab702c3914e2b7a652448b325f998186be6ddd11b0781.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/56de53c62dc31edbe7bce4191a1c687710b011c322c65cf3c2782aa6f71131b8.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/570aafe3b8772e7bce8463f158350f835b699b1fd650d05e4391d2b545763a59.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/57486129a9e24a7d5a017222a2e20fda57b99e9251c0c14044cf2aff6216a07e.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/57896076662b9cf105672a2d967d352d824e68d76bb5495ca647855a18518dce.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/57ded782998e0e2706e4ef1f67d4faf5b6f5f23868384a614514ef2c7c954f04.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/57ea6f78f3d9ef070d4608b92a38250cb894e95c5005df1d3f29bc99885ed502.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/583576d8f64de47513b2a092e317f6068d4b00008a0ed6fe4637bd2ae1cd8ec1.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/585dcc31fe95856fc7b71f2778e328a7448eadda846f59499d851f671f711a23.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/585e9b72a6a7bc8ec90e1ff3fe327b433756dca073ded1295e44ca1edd2b273b.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5865e7590206a70ea7dffc2e6143111b16d45c0ec5a4eea3d3c31259358f154b.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/58afe78e715b775c29c76fc0ce2d04fbf78c1e58fbdc4a1f5964f473a14d8119.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/58c31fc4bcff57c49665f78a9f4f2dc2b235cbb15e90dd537f328a831aaedc1c.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/58d84812bb3859029861d278b5038f69b64fe131b03b3d4221b40520c2bf08d3.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5981bb72a6d50efab98d34aa4db8461216fe09eeba8f0116834de29c7ef65107.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5985d7438e50f95970ce4068b80e4f4c9d95d3937817c17bea428859a07a02d7.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/59af13fbe0920c66349d9af780eb978fe634e7c948875e902f13eac60443f91a.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/59bbe2d91b1b721a3d14348b64188cc11f24297c46fea2539db31043d6f42f25.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/59c718444d571c63d0c7cfe29f820e4d847af591729e28b28ed8c9be17c8d7f7.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5a2500c74ed6a7ef2b4151fbdd3377f83b2f452fe75fd69b6b01c07a1abc0e80.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5a3e2abea67dda74430d3c837931675a16da3e2c8719d0fd2181e0b58d36c27f.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5a738b8dd9a0dc65bf2c00070b8a377565a6d3887fdc1505be09a89eaa4a58a2.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5b9533f947c9cdef69e62c3219077edd1ada477d00b9e36e3e18446736150098.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5c07e3a1b78e1902b6d7e15539fd9abbe677dac2b6feb5531c20f4f3d10ef343.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5c5400ccc2ab698cd86cf0cb48682c4e20ee97b2a08671703de8e2f34ce11215.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5c56610dd087474ebc3bd2e4286d26385c4e4e74a151c1a2d1a627b4fdc3056c.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5c816d6b3815f330e6775ddaff310ae9604b88e1846ab69865b9660e90f8efc3.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5c8c03792d96a9d5f15a498f72048057d8a2326fd0d15e51d61f221ee4b73024.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5c907f1ad7b121f0964c25b1d2a63e13b45f1445c0b6f81ca1927a81a3b61869.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5c91357a560aed965b98522eb354a7a2236417d7a8bc517fa9ea017e2a0ff86f.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5ca3edfb99eb66916e636ca05750e87800e6a214ab90f244b5f6d31ab7746448.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5ccc45e62d220e0ba3a6900823009b876ab05aeef949e0c9fd0673509859da9d.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5cd9c75370edb1d5886482057494509f2a4a621eee59acf53137be1a4f5911d6.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5ceac9aa2e857154d974fec9b64750b24be9557e6d2826ab87ce0685f1c6b136.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5d20cf0f539160aadce5bf936a17fd09207fba1fce7d519cb53cd3f1a56fe9b4.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5d27d3aad9ae2d23181ba34a36e58e49fd9ade50d004e4f65ed1eac60e97cbe0.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5e01aa80930830b4b97bcf8153d65e67740e1ba5b006093393f23b3627634b0d.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5e02b6c7460e238d4e5d1d0098b6bb6ddb93f68bdc58a36da72d907e5f21e08b.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5e6d3b5be489316a89e9feba23a940aa45b6fa69f7cc5203646a94f14d54e5d4.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5e7fecc73a4384b9e94563fcf97aba40fc45dcf190dabbee35296d47af5c272f.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5e9542861d35373079cfb46f6e3f744999f7632ed3344a8d61b947eb59bb3251.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5eca42b6d13a83f8e1ba7fbd6bb69cf2d53ddd987c6ca74b7059e5798d6d2022.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5ee1cf08a7d5f41d0e2341f6a285f38af15ba642d1f34e86e91a337c50d4c7f8.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
graphify-out/cache/ast/v0.9.18/5eff00c05b215d43405c64d643bc9c8f3707d37c4e5cc524e7e5ee771b0571d6.json,graphify-out,json,GENERATED,GENERATED - VERIFIED,graphify knowledge-graph artifact; regenerated by graphify update .
